"ENT","CON","N_REN","PAREN","SEXO","EDAD","NIV","GRA","P3_5","P3_6","P3_7","P3_8","P3_9_1","P3_9_2","P3_9_3","P3_9_4","P3_9_5","P3_9_6","P3_9_7","P3_9_8","P3_9_9","P3_10","P3_11","P3_12_1","P3_12_2","P3_12_3","P3_12_4","P3_12_5","P3_12_6","P3_12_7","P3_12_8","P3_12A","P3_13","P3_14","P3_15","P3_16","P3_17_1","P3_17_2","P3_17_3","P3_17_4","P3_17_5","P3_17_6","P3_17_7","P3_17_8","P3_18","P3_19_1","P3_19_2","P3_19_3","P3_19_4","P3_19_5","P3_19_6","P3_19_7","P3_19_8","P3_20","P3_21_1","P3_21_2","P3_21_3","P3_21_4","P3_21_5","P3_21_6","P3_21_7","P3_21A","P3_21B","P3_22","P3_23","P3_24","P3_25_1","P3_25_2","P3_25_3","P3_25_4","P3_25_5","P3_26","FACTOR"
"18","18E18025","01","1","1","12","3","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","9","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","3","02","1","1","0","1","0","0","0","1",1338
"18","18E18025","02","1","1","15","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","2",1338
"18","18E18025","03","1","2","17","4","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","9","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","02","2","","0","1","0","0","0","1",1338
"18","18E18027","01","1","2","03","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","2",1999
"18","18E18027","02","1","1","13","3","01","1","1","1","","","","","","","","","","","","1","1","0","0","1","1","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","1","0","0","4","2","05","1","1","0","1","1","0","0","2",1999
"18","18E18058","01","1","2","10","2","04","1","1","1","","","","","","","","","","","","1","1","0","0","1","1","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","1","0","0","1","1","04","1","1","0","1","1","0","0","4",2113
"18","18E18058","02","8","2","22","4","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",2113
"18","18E18101","01","1","2","15","5","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","08","1","4","0","1","0","0","0","4",896
"18","18E18101","02","1","2","21","7","04","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",896
"19","19E10036","01","1","1","11","2","05","1","1","1","","","","","","","","","","","","1","0","0","1","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","4","1","03","1","1","0","1","0","0","0","3",12840
"19","19E10045","01","5","1","14","3","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","02","1","3","0","1","0","0","0","1",9623
"19","19E10045","02","8","2","18","7","01","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","1","07","2","","0","1","1","0","0","1",9623
"19","19E10065","01","1","1","08","2","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","03","1","1","0","1","0","0","0","1",12840
"19","19E10074","01","1","2","10","2","04","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","1","04","1","1","0","1","0","0","0","1",10046
"19","19E10074","02","1","1","17","5","03","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","0","0","1","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","","","04","2","","0","0","0","1","1","5",10046
"19","19E10085","01","8","1","18","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","10","2","","0","1","1","0","0","1",16050
"19","19E10092","01","1","1","11","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","01","1","1","0","1","0","0","0","1",9553
"19","19E10092","02","1","1","15","3","03","1","1","1","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","3","2","09","2","","0","1","0","0","0","1",9553
"19","19E10183","01","1","1","16","5","01","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","1","06","1","1","0","1","1","0","0","3",8346
"19","19E10183","02","1","1","19","5","02","1","2","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","1","1","2","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","1","06","1","1","0","1","1","0","0","4",8346
"19","19E10188","01","8","2","28","8","02","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","2","10","2","","0","0","1","0","0","1",10283
"19","19E10203","01","1","2","07","2","02","1","2","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","2","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","05","1","1","0","0","1","0","0","1",11246
"19","19E10203","02","1","1","13","3","01","1","2","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","2","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","1","1","06","2","","0","0","1","0","0","1",11246
"19","19E10203","03","1","2","14","3","02","1","2","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","2","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","06","2","","0","0","1","0","0","1",11246
"19","19E10208","01","1","2","04","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","1","01","1","1","0","1","0","0","0","1",13302
"19","19E10208","02","1","1","13","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","1","02","1","1","0","1","0","0","0","1",13302
"19","19E10208","03","1","1","15","3","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","02","2","","0","1","0","0","0","1",13302
"19","19E10208","04","1","1","16","3","03","1","2","2","1","2","1","2","2","2","2","2","2","2","","","","","","","","","","","","","2","","1","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","5",13302
"19","19E10233","01","1","1","05","1","02","1","2","1","","","","","","","","","","","","1","0","0","1","0","0","0","0","0","3","2","1","2","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","0","3","2","03","1","4","0","1","0","0","0","1",12840
"19","19E10256","01","8","1","29","8","03","1","1","1","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","2","2","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",16269
"19","19E10268","01","1","2","28","7","05","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",10283
"19","19E10288","01","1","2","11","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","04","1","3","0","1","0","0","0","1",7699
"19","19E10288","02","1","1","19","7","01","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","1","08","2","","0","1","1","0","0","1",7699
"19","19E10422","01","5","2","26","7","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",10283
"19","19E10473","01","8","1","19","5","03","1","1","1","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","3","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","0","2","2","07","2","","0","0","1","0","0","1",13418
"19","19E10484","01","4","2","15","3","03","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","4","2","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","1",9983
"19","19E10484","02","4","2","21","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",9983
"19","19E10485","01","4","1","08","2","03","1","1","1","","","","","","","","","","","","1","1","1","0","0","1","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","4","2","06","1","3","0","1","0","0","0","1",12016
"19","19E10485","02","4","1","12","3","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","2","06","1","3","0","1","0","0","0","1",12016
"19","19E10748","01","2","1","04","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","0","1","0","0","3","2","02","1","4","0","1","0","0","0","1",10032
"19","19E10748","02","3","1","17","5","02","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","2","04","1","3","0","1","0","0","0","1",10032
"19","19E10908","01","1","1","24","5","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",13418
"19","19E10928","01","1","2","23","5","01","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","5",13418
"19","19E10932","01","1","1","07","2","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","1","06","1","1","0","1","1","0","0","2",7475
"19","19E10932","02","1","2","13","3","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","1","06","1","4","0","1","1","0","0","2",7475
"19","19E10932","03","1","1","17","5","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","1","07","2","","0","1","1","0","0","1",7475
"19","19E11048","01","1","1","08","2","02","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","03","1","1","0","0","0","1","0","2",6769
"19","19E11048","02","1","1","09","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","3",6769
"19","19E11048","03","1","1","11","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","03","1","1","0","0","0","1","0","2",6769
"19","19E11048","04","1","1","17","2","06","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",6769
"19","19E11129","01","4","1","03","1","02","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","5","1","02","1","1","0","0","0","0","1","2",2419
"19","19E11129","02","4","1","05","1","02","1","1","1","","","","","","","","","","","","1","0","0","0","0","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","5","1","03","1","1","0","0","0","0","1","1",2419
"19","19E11129","03","1","1","11","2","04","1","1","1","","","","","","","","","","","","1","0","0","0","0","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","5","1","04","1","1","0","0","0","0","1","1",2419
"19","19E11129","04","4","2","11","2","04","1","1","1","","","","","","","","","","","","1","0","0","0","0","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","5","1","04","1","5","0","0","0","0","1","1",2419
"19","19E11129","05","1","2","27","7","04","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","4",2419
"19","19E11129","06","7","1","28","2","06","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","4",2419
"19","19E11182","01","1","2","03","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","2",5348
"19","19E11182","02","2","2","06","1","03","1","2","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","4","1","04","1","1","0","1","0","0","0","1",5348
"19","19E11182","03","8","2","25","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5348
"19","19E11182","04","3","2","26","2","04","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5348
"19","19E11235","01","8","1","22","7","04","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","2","08","2","","0","0","1","0","0","1",6166
"19","19E11235","02","5","1","24","7","03","1","1","1","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","2","06","2","","0","0","1","0","0","2",6166
"19","19E11264","01","1","2","28","7","05","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",10283
"19","19E11322","01","1","1","16","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","5",16050
