Near Children Support ID,Near Children Support,Near Doctor Support ID,Near Doctor Support,Near Work Support ID,Near Work Support,Near Money Support ID,Near Money Support,Age Range ID,Age Range,Sex ID,Sex,Population
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,2,Mujer,400692
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,1,Hombre,333346
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,2,Mujer,289696
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,1,Hombre,204264
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,2,Mujer,126578
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,1,Hombre,97415
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,2,Mujer,57351
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,12,55 to 59 years,1,Hombre,51318
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,12,55 to 59 years,2,Mujer,43377
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,13,60 to 64 years,1,Hombre,35335
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,13,60 to 64 years,2,Mujer,11938
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,14,65 to 69 years,1,Hombre,13363
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,14,65 to 69 years,2,Mujer,4404
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,15,70 to 74 years,1,Hombre,6133
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,15,70 to 74 years,2,Mujer,255
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,16,75 to 79 years,1,Hombre,1395
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,16,75 to 79 years,2,Mujer,1416
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,17,80 or more years,1,Hombre,1508
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,17,80 or more years,2,Mujer,783
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,4,15 to 19 years,1,Hombre,1123
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,4,15 to 19 years,2,Mujer,1126
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,5,20 to 24 years,1,Hombre,9954
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,5,20 to 24 years,2,Mujer,8673
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,6,25 to 29 years,1,Hombre,15072
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,6,25 to 29 years,2,Mujer,16014
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,7,30 to 34 years,1,Hombre,9577
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,7,30 to 34 years,2,Mujer,9933
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,8,35 to 39 years,1,Hombre,9132
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,8,35 to 39 years,2,Mujer,9443
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,9,40 to 44 years,1,Hombre,3388
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,9,40 to 44 years,2,Mujer,8427
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,10,45 to 49 years,1,Hombre,4773
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,10,45 to 49 years,2,Mujer,5210
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,11,50 to 54 years,1,Hombre,3925
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,11,50 to 54 years,2,Mujer,3983
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,12,55 to 59 years,1,Hombre,729
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,12,55 to 59 years,2,Mujer,2263
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,13,60 to 64 years,1,Hombre,910
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,13,60 to 64 years,2,Mujer,2760
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,14,65 to 69 years,1,Hombre,101
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),4,15 to 19 years,1,Hombre,2680
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),4,15 to 19 years,2,Mujer,2554
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,20 to 24 years,1,Hombre,17814
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,20 to 24 years,2,Mujer,13986
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,1,Hombre,22084
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,2,Mujer,12351
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,1,Hombre,24213
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,2,Mujer,22946
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,1,Hombre,27855
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,2,Mujer,20893
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),9,40 to 44 years,1,Hombre,20086
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),9,40 to 44 years,2,Mujer,14742
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),10,45 to 49 years,1,Hombre,10108
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),10,45 to 49 years,2,Mujer,11663
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),11,50 to 54 years,1,Hombre,7103
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),11,50 to 54 years,2,Mujer,4121
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),12,55 to 59 years,1,Hombre,6921
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),12,55 to 59 years,2,Mujer,3045
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),13,60 to 64 years,1,Hombre,2368
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),14,65 to 69 years,1,Hombre,1466
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),15,70 to 74 years,1,Hombre,1096
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),15,70 to 74 years,2,Mujer,194
3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),17,80 or more years,1,Hombre,3084
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,4,15 to 19 years,1,Hombre,191
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,5,20 to 24 years,1,Hombre,2778
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,5,20 to 24 years,2,Mujer,487
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,6,25 to 29 years,1,Hombre,144
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,6,25 to 29 years,2,Mujer,1869
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,7,30 to 34 years,1,Hombre,5593
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,7,30 to 34 years,2,Mujer,3674
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,8,35 to 39 years,1,Hombre,1091
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,8,35 to 39 years,2,Mujer,1490
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,9,40 to 44 years,1,Hombre,3115
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,9,40 to 44 years,2,Mujer,1683
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,10,45 to 49 years,1,Hombre,1517
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,10,45 to 49 years,2,Mujer,7599
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,11,50 to 54 years,1,Hombre,2879
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,11,50 to 54 years,2,Mujer,2419
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,12,55 to 59 years,1,Hombre,4652
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,12,55 to 59 years,2,Mujer,951
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,13,60 to 64 years,1,Hombre,2451
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,13,60 to 64 years,2,Mujer,2781
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,14,65 to 69 years,1,Hombre,5375
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,14,65 to 69 years,2,Mujer,3156
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,15,70 to 74 years,1,Hombre,2684
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,15,70 to 74 years,2,Mujer,1411
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,16,75 to 79 years,1,Hombre,2847
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,16,75 to 79 years,2,Mujer,317
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,17,80 or more years,1,Hombre,3907
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,15 to 19 years,1,Hombre,4343
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,4,15 to 19 years,2,Mujer,4569
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,20 to 24 years,1,Hombre,26942
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,5,20 to 24 years,2,Mujer,19963
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,6,25 to 29 years,1,Hombre,32974
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,6,25 to 29 years,2,Mujer,37388
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,7,30 to 34 years,1,Hombre,52687
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,7,30 to 34 years,2,Mujer,43209
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,8,35 to 39 years,1,Hombre,60561
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,8,35 to 39 years,2,Mujer,60050
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,9,40 to 44 years,1,Hombre,52724
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,9,40 to 44 years,2,Mujer,51222
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,10,45 to 49 years,1,Hombre,49210
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,10,45 to 49 years,2,Mujer,30114
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,11,50 to 54 years,1,Hombre,30184
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,11,50 to 54 years,2,Mujer,24544
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,12,55 to 59 years,1,Hombre,29949
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,12,55 to 59 years,2,Mujer,15762
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,13,60 to 64 years,1,Hombre,23034
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,13,60 to 64 years,2,Mujer,12287
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,14,65 to 69 years,1,Hombre,12541
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,14,65 to 69 years,2,Mujer,5136
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,15,70 to 74 years,1,Hombre,7081
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,15,70 to 74 years,2,Mujer,4911
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,16,75 to 79 years,1,Hombre,4689
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,16,75 to 79 years,2,Mujer,1053
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,17,80 or more years,1,Hombre,4844
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,17,80 or more years,2,Mujer,1842
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,15 to 19 years,1,Hombre,44169
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,15 to 19 years,2,Mujer,21913
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,1,Hombre,154097
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,2,Mujer,140976
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,1,Hombre,237861
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,2,Mujer,200227
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,1,Hombre,287322
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,2,Mujer,239646
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,1,Hombre,274522
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,2,Mujer,203649
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,1,Hombre,219474
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,2,Mujer,156799
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,1,Hombre,136046
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,2,Mujer,58359
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,1,Hombre,72985
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,2,Mujer,42607
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,12,55 to 59 years,1,Hombre,47824
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,12,55 to 59 years,2,Mujer,22365
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,13,60 to 64 years,1,Hombre,33185
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,13,60 to 64 years,2,Mujer,8143
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,14,65 to 69 years,1,Hombre,17305
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,14,65 to 69 years,2,Mujer,5868
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,15,70 to 74 years,1,Hombre,6475
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,15,70 to 74 years,2,Mujer,1705
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,16,75 to 79 years,1,Hombre,2062
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,16,75 to 79 years,2,Mujer,255
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,17,80 or more years,1,Hombre,983
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,4,15 to 19 years,1,Hombre,1057
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,4,15 to 19 years,2,Mujer,538
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,5,20 to 24 years,1,Hombre,8957
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,5,20 to 24 years,2,Mujer,954
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,6,25 to 29 years,1,Hombre,5132
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,6,25 to 29 years,2,Mujer,3840
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,7,30 to 34 years,1,Hombre,11494
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,7,30 to 34 years,2,Mujer,6670
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,8,35 to 39 years,1,Hombre,12913
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,8,35 to 39 years,2,Mujer,5023
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,9,40 to 44 years,1,Hombre,7072
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,9,40 to 44 years,2,Mujer,2900
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,10,45 to 49 years,1,Hombre,1560
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,10,45 to 49 years,2,Mujer,2613
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,11,50 to 54 years,1,Hombre,1753
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,11,50 to 54 years,2,Mujer,595
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,12,55 to 59 years,1,Hombre,4195
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,12,55 to 59 years,2,Mujer,118
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,13,60 to 64 years,1,Hombre,3885
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,4,Muy Fácil Conseguirla,13,60 to 64 years,2,Mujer,757
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),4,15 to 19 years,1,Hombre,639
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),4,15 to 19 years,2,Mujer,300
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,20 to 24 years,1,Hombre,5760
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,20 to 24 years,2,Mujer,7226
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,1,Hombre,9464
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,2,Mujer,3081
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,1,Hombre,8215
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,2,Mujer,6293
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,1,Hombre,11580
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,2,Mujer,7810
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),9,40 to 44 years,1,Hombre,6722
3,Fácil Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),9,40 to 44 years,2,Mujer,4269
